,index,x,y
341184,201401XH30629,-0.396705,51.514208
341185,201401XH30630,-0.409741,51.595047
341186,201401XH30631,-0.399488,51.517034
341187,201401XH30632,-0.461728,51.517777
341188,201401XH30633,-0.412982,51.497883
341189,201401XH30634,-0.406698,51.504542
341190,201401XH30636,-0.452742,51.497965
341191,201401XH30637,-0.48207,51.530181
341192,201401XH30638,-0.451464,51.497409
341193,201401XH30639,-0.39017,51.527877
341194,201401XH30641,-0.414788,51.578659
341195,201401XH30642,-0.440937,51.480813
341196,201401XH30643,-0.399535,51.548598
341197,201401XH30644,-0.426845,51.576394
341198,201401XH30646,-0.396552,51.514476
341199,201401XH30647,-0.483263,51.594042
341200,201401XH30648,-0.465186,51.500646
341201,201401XH30649,-0.465465,51.50092
341202,201401XH30650,-0.399394,51.548506
341203,201401XH30651,-0.478672,51.536971
341204,201401XH30652,-0.434512,51.575867
341205,201401XH30653,-0.413663,51.519744
341206,201401XH30654,-0.430258,51.502432
341207,201401XH30655,-0.461955,51.54098
341208,201401XH30656,-0.381196,51.561385
341210,201401XH30658,-0.398404,51.547953
341211,201401XH30659,-0.447607,51.496458
341212,201401XH30660,-0.427422,51.496909
341213,201401XH30662,-0.449997,51.481203
341214,201401XH30663,-0.45397,51.495733
341215,201401XH30664,-0.44169,51.517872
341216,201401XH30666,-0.388414,51.524526
341217,201401XH30668,-0.402526,51.516715
341218,201401XH30670,-0.453039,51.497699
341219,201401XH30671,-0.505596,51.472123
341220,201401XH30673,-0.465774,51.530329
341221,201401XH30674,-0.443371,51.61645
341222,201401XH30675,-0.426965,51.606339
341223,201401XH30677,-0.41096,51.518718
341224,201401XH30678,-0.471448,51.537417
341225,201401XH30679,-0.470341,51.596212
341226,201401XH30680,-0.411956,51.519092
341227,201401XH30681,-0.396702,51.514298
341228,201401XH30682,-0.445686,51.561358
341229,201401XH30683,-0.48195,51.52946
341230,201401XH30684,-0.424102,51.501271
341231,201401XH30685,-0.413566,51.52253
341232,201401XH30686,-0.390912,51.55999
341233,201401XH30687,-0.48207,51.530181
341234,201401XH30690,-0.478465,51.530224
341235,201401XH30691,-0.459861,51.526115
341236,201401XH30692,-0.412979,51.497973
341237,201401XH30693,-0.466008,51.557669
341238,201401XH30694,-0.480633,51.482413
341239,201401XH30697,-0.399314,51.579528
341240,201401XH30699,-0.436126,51.60871
341241,201401XH30700,-0.422504,51.484973
341243,201401XH30702,-0.42081,51.529822
341244,201401XH30703,-0.431896,51.580598
341245,201401XH30704,-0.408734,51.504031
341246,201401XH30706,-0.404126,51.520424
341247,201401XH30707,-0.425455,51.574846
341248,201401XH30709,-0.46323,51.498822
341249,201401XH30710,-0.419138,51.507319
341250,201401XH30711,-0.419364,51.496621
341251,201401XH30712,-0.460128,51.535291
341252,201401XH30714,-0.412913,51.603453
341253,201401XH30717,-0.411956,51.519092
341254,201401XH30718,-0.492983,51.483472
341255,201401XH30719,-0.468423,51.481445
341256,201401XH30720,-0.446405,51.480976
341257,201401XH30721,-0.407538,51.505273
341258,201401XH30723,-0.433429,51.502385
341259,201401XH30724,-0.451957,51.495617
341260,201401XH30725,-0.482524,51.533874
341261,201401XH30726,-0.493572,51.491842
341262,201401XH30727,-0.422804,51.49298
341263,201401XH30728,-0.414048,51.579189
341264,201401XH30730,-0.409034,51.516084
341265,201401XH30731,-0.398383,51.577267
341266,201401XH30732,-0.391706,51.5252
341267,201401XH30733,-0.477018,51.547651
341268,201401XH30734,-0.427722,51.517505
341269,201401XH30736,-0.40284,51.532456
341270,201401XH30739,-0.482396,51.537739
341271,201401XH30740,-0.479192,51.547319
341272,201401XH30741,-0.41713,51.498749
341273,201401XH30742,-0.428384,51.535949
341274,201401XH30745,-0.406692,51.504722
341275,201401XH30747,-0.407765,51.589625
341276,201401XH30749,-0.475717,51.504561
341277,201401XH30750,-0.411809,51.519179
341278,201401XH30751,-0.400415,51.581072
341279,201401XH30752,-0.41276,51.508401
341280,201401XH30753,-0.420198,51.568301
341281,201401XH30754,-0.427023,51.516867
341282,201401XH30755,-0.424105,51.501181
341283,201401XH30756,-0.420114,51.504094
341284,201401XH30758,-0.394235,51.584405
341285,201401XH30759,-0.452245,51.538154
341286,201401XH30760,-0.435947,51.487761
341287,201401XH30762,-0.400121,51.548336
341288,201401XH30763,-0.415497,51.61221
341289,201401XH30765,-0.4642,51.495688
341290,201401XH30766,-0.452469,51.497512
341291,201401XH30770,-0.402354,51.554571
341292,201401XH30773,-0.452886,51.497967
341293,201401XH30775,-0.41694,51.525004
341294,201401XH30776,-0.398993,51.518825
341295,201401XH30778,-0.487729,51.494285
341296,201401XH30779,-0.429655,51.607904
341297,201401XH30780,-0.440369,51.5228
341298,201401XH30781,-0.446598,51.521893
341299,201401XH30782,-0.450695,51.511606
341300,201401XH30783,-0.440662,51.581704
341301,201401XH30784,-0.395342,51.557083
341302,201401XH30785,-0.441788,51.523448
341303,201401XH30786,-0.456561,51.534165
341304,201401XH30787,-0.480376,51.589688
341305,201401XH30788,-0.438235,51.526189
341306,201401XH30790,-0.400434,51.580533
341307,201401XH30792,-0.407706,51.516966
341308,201401XH30794,-0.475468,51.5595
341309,201401XH30795,-0.458863,51.495887
341310,201401XH30800,-0.420421,51.503559
341311,201401XH30801,-0.398839,51.547869
341312,201401XH30803,-0.408533,51.518056
341313,201401XH30805,-0.428443,51.513289
341314,201401XH30807,-0.396188,51.557634
341315,201401XH30808,-0.504991,51.473015
341316,201401XH30809,-0.41514,51.506275
341317,201401XH30810,-0.421099,51.508964
341318,201401XH30813,-0.438802,51.526466
341319,201401XH30814,-0.474121,51.509216
341320,201401XH30815,-0.39736,51.511969
341321,201401XH30816,-0.452681,51.482767
341322,201401XH30817,-0.455302,51.481902
341323,201401XH30818,-0.448959,51.549981
341324,201401XH30820,-0.41864,51.505064
341325,201401XH30821,-0.426221,51.498331
341326,201401XH30822,-0.403772,51.588222
341327,201401XH30823,-0.421108,51.508694
341328,201401XH30824,-0.41255,51.497877
341329,201401XH30826,-0.436268,51.58776
341330,201401XH30828,-0.464383,51.498837
341331,201401XH30829,-0.444732,51.606216
341332,201401XH30832,-0.449017,51.548273
341333,201401XH30833,-0.473992,51.508765
341334,201401XH30834,-0.449318,51.552144
341335,201401XH30835,-0.481634,51.543304
341336,201401XH30836,-0.404123,51.520514
341337,201401XH30838,-0.416696,51.565286
341338,201401XH30839,-0.450618,51.552071
341339,201401XH30840,-0.477543,51.54487
341340,201401XH30842,-0.469365,51.504927
341341,201401XH30843,-0.414598,51.604824
341342,201401XH30844,-0.468961,51.559955
341343,201401XH30845,-0.435357,51.517608
341344,201401XH30848,-0.435819,51.487309
341345,201401XH30849,-0.380148,51.558403
341346,201401XH30850,-0.444065,51.494703
341347,201401XH30851,-0.388421,51.556988
341348,201401XH30852,-0.449995,51.527963
341349,201401XH30855,-0.464634,51.564215
341350,201401XH30856,-0.464766,51.500281
341351,201401XH30857,-0.399419,51.547787
341352,201401XH30858,-0.43981,51.568653
341353,201401XH30859,-0.404917,51.563778
341354,201401XH30860,-0.386524,51.557592
341355,201401XH30862,-0.430992,51.506219
341356,201401XH30863,-0.451313,51.54012
341357,201401XH30864,-0.412082,51.523769
341358,201401XH30866,-0.481607,51.604721
341359,201401XH30867,-0.481595,51.522801
341360,201401XH30868,-0.480207,51.547153
341361,201401XH30869,-0.448046,51.530186
341362,201401XH30872,-0.448046,51.530186
341363,201401XH30873,-0.388277,51.556986
341364,201401XH30874,-0.402062,51.521745
341365,201401XH30875,-0.45309,51.517483
341366,201401XH30876,-0.405232,51.517651
341367,201401XH30878,-0.41491,51.5212
341368,201401XH30879,-0.470787,51.582909
341369,201401XH30881,-0.465062,51.517191
341370,201401XH30882,-0.416039,51.492799
341371,201401XH30883,-0.411539,51.497954
341372,201401XH30890,-0.46171,51.526859
341373,201401XH39006,-0.386233,51.557677
341374,201401XH39019,-0.483194,51.500701
341375,201401XH39027,-0.43817,51.494355
341376,201401XH39029,-0.397691,51.576449
341377,201401XH39030,-0.426972,51.505805
341378,201401XH39034,-0.421491,51.522637
341379,201401XH39035,-0.415502,51.524895
341380,201401XH39040,-0.48312,51.602672
341381,201401XH39061,-0.434226,51.483331
341382,201401XH39064,-0.398643,51.528802
341383,201401XH39065,-0.47464,51.515247
341384,201401XH39068,-0.452505,51.534741
341385,201401XH39107,-0.465665,51.520706
341386,201401XH39148,-0.39151,51.514407
341387,201401XH39232,-0.449533,51.511861
6047,201201JC30001,-0.025608,51.570237
6048,201201JC30003,0.014182,51.556342
6049,201201JC30004,-0.017572,51.57253
6050,201201JC30005,0.007549,51.559693
6051,201201JC30006,-0.02876,51.597448
6052,201201JC30007,-0.000129,51.581946
6053,201201JC30008,0.002745,51.56526
6054,201201JC30009,-0.011038,51.576736
6055,201201JC30010,0.001156,51.581654
6056,201201JC30012,0.005146,51.554248
6057,201201JC30013,-0.00722,51.571635
6058,201201JC30014,-0.031749,51.611797
6059,201201JC30015,0.004506,51.595446
6060,201201JC30016,-0.026384,51.582301
6061,201201JC30017,-0.037642,51.565583
6062,201201JC30018,0.007109,51.552956
6063,201201JC30019,-0.008409,51.570846
6064,201201JC30020,-0.033011,51.599318
6065,201201JC30021,-0.007085,51.578018
6066,201201JC30022,-0.013336,51.600156
6067,201201JC30025,-0.011279,51.5646
6068,201201JC30026,-0.00129,51.568657
6069,201201JC30027,-0.001779,51.580535
6070,201201JC30028,0.002219,51.592697
6071,201201JC30029,0.005891,51.613768
6072,201201JC30030,-0.019386,51.590546
6073,201201JC30031,-0.016877,51.621618
6074,201201JC30032,0.006347,51.584803
6075,201201JC30033,-0.004667,51.554146
6076,201201JC30034,-0.011538,51.641312
6077,201201JC30035,0.004691,51.593105
6078,201201JC30038,-0.005151,51.552985
6079,201201JC30039,-0.010259,51.561525
6080,201201JC30040,-0.003986,51.579584
6081,201201JC30041,-0.006796,51.591232
6082,201201JC30042,-0.002812,51.580013
6083,201201JC30044,-0.014819,51.576081
6084,201201JC30047,-0.005673,51.600386
6085,201201JC30048,-0.008695,51.567613
6086,201201JC30049,-0.00544,51.625471
6087,201201JC30050,-0.037433,51.583835
6088,201201JC30052,0.010118,51.565584
6089,201201JC30054,-0.018693,51.58325
6090,201201JC30055,-0.041402,51.595592
6091,201201JC30057,-0.024541,51.588205
6092,201201JC30058,-0.03207,51.591029
6093,201201JC30059,-0.017811,51.613451
6094,201201JC30061,-0.010267,51.561345
6095,201201JC30063,-0.001769,51.600499
6096,201201JC30064,0.007639,51.564997
6097,201201JC30065,-0.016658,51.623323
6098,201201JC30066,-0.020562,51.566825
6099,201201JC30067,-0.018532,51.590262
6100,201201JC30068,-0.009036,51.559796
6101,201201JC30069,-0.003397,51.579844
6102,201201JC30070,0.01079,51.567731
6103,201201JC30072,-0.018004,51.572537
6104,201201JC30073,0.008894,51.554184
6105,201201JC30075,-0.01298,51.57524
6106,201201JC30076,-0.041336,51.597119
6107,201201JC30077,-0.012976,51.57533
6108,201201JC30078,-0.016826,51.602913
6109,201201JC30079,-0.040611,51.587125
6110,201201JC30080,0.006039,51.597488
6111,201201JC30081,-0.022814,51.568122
6112,201201JC30082,-0.035972,51.587587
6113,201201JC30083,0.015871,51.57169
6114,201201JC30084,-0.008051,51.559239
6115,201201JC30085,-0.040719,51.594681
6116,201201JC30086,-0.024108,51.588198
6117,201201JC30087,-0.017321,51.578281
6118,201201JC30088,-0.001998,51.618309
6119,201201JC30089,0.010933,51.616739
6120,201201JC30090,-0.00242,51.631715
6121,201201JC30092,-0.009133,51.574096
6122,201201JC30093,0.001413,51.580931
6123,201201JC30094,0.014077,51.570282
6124,201201JC30096,-0.032358,51.567653
6125,201201JC30097,-0.010044,51.635801
6126,201201JC30098,0.006125,51.556839
6127,201201JC30099,0.000624,51.592545
6128,201201JC30100,-0.0409,51.58713
6129,201201JC30101,-0.014679,51.575988
6130,201201JC30102,-0.017417,51.615872
6131,201201JC30103,0.004372,51.61865
6132,201201JC30104,-0.020841,51.580319
6133,201201JC30105,-0.002953,51.580106
6134,201201JC30106,-0.02532,51.570233
6135,201201JC30107,-0.017968,51.609856
6136,201201JC30108,-0.024049,51.592873
6137,201201JC30109,-0.027835,51.582145
6138,201201JC30110,0.000845,51.561426
6139,201201JC30111,0.010313,51.56675
6140,201201JC30112,-0.035916,51.598917
6141,201201JC30113,-0.016647,51.600392
6142,201201JC30114,-0.03227,51.579702
6143,201201JC30115,0.001557,51.580928
6144,201201JC30116,0.007628,51.626957
6145,201201JC30118,0.019164,51.554817
6146,201201JC30120,-0.010663,51.565489
6147,201201JC30121,-0.018483,51.581448
6148,201201JC30122,-0.016244,51.60632
6150,201201JC30124,0.00101,51.5652
6151,201201JC30125,0.012,51.595138
6152,201201JC30126,-0.005179,51.568813
6153,201201JC30127,-0.032506,51.567566
6154,201201JC30129,-0.017081,51.567216
6155,201201JC30130,0.007589,51.632623
6156,201201JC30132,-0.013825,51.575704
6157,201201JC30134,-0.017467,51.618031
6158,201201JC30135,-0.035643,51.598553
6159,201201JC30136,-0.015591,51.598126
6160,201201JC30137,-0.016344,51.594092
6161,201201JC30138,-0.018881,51.572282
6162,201201JC30139,-0.002953,51.580106
6163,201201JC30140,0.006651,51.585158
6164,201201JC30141,0.010012,51.595891
6165,201201JC30142,0.006749,51.557908
6166,201201JC30143,-0.000954,51.592751
6167,201201JC30144,-0.034653,51.58136
6168,201201JC30145,-0.037839,51.574399
6169,201201JC30146,0.011202,51.577076
6170,201201JC30147,0.000258,51.607209
6171,201201JC30148,-0.030196,51.577599
6172,201201JC30149,0.010805,51.56809
6173,201201JC30150,-0.017699,51.609402
6174,201201JC30152,0.012272,51.627417
6175,201201JC30153,-0.015633,51.600465
6176,201201JC30154,0.003422,51.56426
6177,201201JC30155,-0.000519,51.619093
6178,201201JC30156,-0.020817,51.587513
6179,201201JC30157,-0.021656,51.57152
6180,201201JC30158,-0.019246,51.583799
6182,201201JC30161,-0.012601,51.564083
6183,201201JC30162,0.003922,51.6281
6184,201201JC30163,-0.02546,51.570325
6185,201201JC30164,0.009868,51.595894
6186,201201JC30165,-0.029135,51.568768
6187,201201JC30166,0.002571,51.574436
6188,201201JC30167,-0.02811,51.56911
6189,201201JC30168,0.011305,51.608819
6190,201201JC30169,0.000427,51.581487
6191,201201JC30170,-0.017699,51.609402
6192,201201JC30171,0.000864,51.581569
6193,201201JC30172,-0.019449,51.589108
6194,201201JC30173,-0.013681,51.575702
6195,201201JC30174,-0.030407,51.612764
6196,201201JC30175,0.014893,51.572427
6197,201201JC30176,-0.003664,51.583625
6198,201201JC30177,-0.017971,51.613094
6199,201201JC30178,-0.014773,51.573832
6200,201201JC30179,-0.013631,51.556996
6201,201201JC30181,-0.002569,51.592149
6202,201201JC30182,-0.033871,51.592768
6204,201201JC30187,-0.003113,51.60277
6205,201201JC30188,-0.00819,51.58577
6206,201201JC30189,0.001413,51.580931
6207,201201JC30190,-0.013018,51.561122
6208,201201JC30191,0.018062,51.634152
6209,201201JC30192,-0.019225,51.564374
6210,201201JC30193,-0.029839,51.589193
6211,201201JC30194,0.011989,51.634077
6212,201201JC30195,-0.035444,51.566356
6213,201201JC30197,-0.028543,51.61579
6214,201201JC30199,-0.017474,51.601305
6215,201201JC30200,-0.006029,51.569187
6216,201201JC30201,-0.009333,51.559621
6217,201201JC30205,-0.007081,51.558323
6218,201201JC30206,-0.001129,51.631513
6219,201201JC30207,-0.006036,51.578899
6220,201201JC30208,-0.039789,51.58945
6221,201201JC30211,0.005891,51.613768
6222,201201JC30213,-0.004905,51.59156
6223,201201JC30214,0.002252,51.603308
6224,201201JC30215,0.006641,51.604582
6225,201201JC30216,0.004978,51.553711
6226,201201JC30217,-0.033063,51.588078
6227,201201JC30219,-0.024895,51.590009
6228,201201JC30220,-0.039371,51.585756
6229,201201JC30222,-0.03102,51.611965
6230,201201JC30223,-0.011276,51.56469
6231,201201JC30224,0.008264,51.621731
6232,201201JC30225,-0.014364,51.589832
6233,201201JC30226,-0.027512,51.589604
6234,201201JC30227,-0.012274,51.574868
6235,201201JC30228,-0.017456,51.614974
6236,201201JC30229,-0.017185,51.578099
6237,201201JC30230,-0.012174,51.600316
6238,201201JC30231,0.003446,51.558234
6239,201201JC30232,-0.012419,51.574871
6240,201201JC30233,0.016067,51.572856
6241,201201JC30234,0.00911,51.562364
6242,201201JC30235,-0.017441,51.608679
6243,201201JC30236,-0.006199,51.571888
6244,201201JC30237,-0.024482,51.589553
6245,201201JC30238,-0.030442,51.608628
6246,201201JC30239,-0.033971,51.567051
6247,201201JC30240,-0.001476,51.600584
6248,201201JC30241,-0.024938,51.582366
6249,201201JC30243,-0.027678,51.57243
6250,201201JC30245,-0.038538,51.601749
6251,201201JC30246,-0.013097,51.635403
6252,201201JC30247,-0.012743,51.617052
6253,201201JC30248,-2.8e-05,51.617106
6254,201201JC30249,-0.022591,51.579899
6255,201201JC30250,0.010656,51.617013
6256,201201JC30251,-0.011293,51.557676
6257,201201JC30252,-0.010015,51.619974
6258,201201JC30253,-0.028509,51.583236
6259,201201JC30254,-0.033651,51.581164
6260,201201JC30255,-0.018605,51.601864
6261,201201JC30256,-0.01997,51.600358
6262,201201JC30257,0.002977,51.626317
6263,201201JC30258,0.018788,51.63423
6264,201201JC30259,-0.017189,51.60121
6265,201201JC30260,-0.009577,51.600272
6267,201201JC30263,-0.013077,51.635853
6268,201201JC30264,0.007089,51.559071
6269,201201JC30265,0.000225,51.560447
6270,201201JC30266,-0.018081,51.610578
6271,201201JC30267,-0.002873,51.575338
6272,201201JC30268,-0.006664,51.557957
6273,201201JC30269,0.017834,51.570398
6274,201201JC30270,-0.010504,51.565846
6275,201201JC30271,0.009583,51.595989
6276,201201JC30272,0.015626,51.572684
6277,201201JC30273,-0.012765,51.636387
6278,201201JC30274,-0.029974,51.576066
6279,201201JC30275,-0.005392,51.554068
6280,201201JC30278,0.001209,51.599279
6281,201201JC30279,-0.016953,51.563527
6282,201201JC30280,-0.008707,51.590455
6283,201201JC30281,-0.01052,51.562159
6284,201201JC30283,-0.029969,51.599537
6285,201201JC30284,-0.033091,51.567395
6286,201201JC30285,0.011922,51.570499
6287,201201JC30286,-0.040075,51.592872
6288,201201JC30287,-0.03475,51.599168
6289,201201JC30288,-0.0244,51.621386
6290,201201JC30289,-0.006403,51.557323
6291,201201JC30290,-0.006025,51.579169
6292,201201JC30291,-0.030575,51.6089
6293,201201JC30292,-0.03505,51.595576
6294,201201JC30293,0.017998,51.557805
6295,201201JC30294,0.013488,51.56022
6296,201201JC30295,-0.015388,51.57627
6297,201201JC30296,-0.017241,51.570186
6298,201201JC30297,0.002438,51.581273
6299,201201JC30298,-0.009903,51.553156
6300,201201JC30299,-0.037938,51.565408
6301,201201JC30300,-0.017049,51.577917
6302,201201JC30301,-0.023155,51.616778
6303,201201JC30302,0.001043,51.60207
6304,201201JC30303,-0.017216,51.600581
6305,201201JC30304,-0.00413,51.579586
6306,201201JC30305,-0.003955,51.560519
6307,201201JC30306,-0.003273,51.579392
6308,201201JC30307,-0.017044,51.607862
6309,201201JC30309,-0.033971,51.567051
6310,201201JC30310,0.010114,51.565494
6311,201201JC30311,-0.033643,51.581343
6312,201201JC30313,-0.01586,51.575379
6313,201201JC30314,-0.027512,51.589604
6314,201201JC30315,-0.005279,51.553347
6315,201201JC30316,-9e-06,51.581404
6316,201201JC30317,0.009142,51.595816
6317,201201JC30318,0.011134,51.559182
6318,201201JC30319,-0.004418,51.589483
6319,201201JC30320,-0.018487,51.581358
6320,201201JC30322,-0.001484,51.600404
6321,201201JC30324,-0.03991,51.600063
6322,201201JC30325,-0.030068,51.577237
6323,201201JC30326,-0.025523,51.605487
6324,201201JC30327,-0.025496,51.599462
6325,201201JC30328,-0.014177,51.574271
6326,201201JC30329,0.004978,51.553711
6327,201201JC30330,-0.0116,51.639874
6328,201201JC30332,-0.020696,51.586971
6329,201201JC30333,-0.018881,51.572282
6330,201201JC30334,-0.029987,51.589106
6331,201201JC30335,-0.027983,51.582058
6332,201201JC30336,5e-05,51.618903
6333,201201JC30337,-0.005337,51.555326
6334,201201JC30338,-0.017819,51.613271
6335,201201JC30339,-0.017297,51.608676
6336,201201JC30342,-0.01913,51.583168
6337,201201JC30344,-0.006271,51.557051
6338,201201JC30345,0.002652,51.625513
6339,201201JC30346,-0.017971,51.613094
6340,201201JC30349,-0.030571,51.578954
6341,201201JC30350,-0.017297,51.608676
6342,201201JC30351,-0.03276,51.59176
6343,201201JC30352,-0.013575,51.578128
6344,201201JC30353,0.015528,51.5672
6345,201201JC30354,0.006406,51.586151
6346,201201JC30355,-0.027515,51.589514
6347,201201JC30356,0.013594,51.556082
6348,201201JC30357,-0.01346,51.633701
6349,201201JC30358,-0.021801,51.571522
6350,201201JC30359,-5e-06,51.581494
6351,201201JC30360,-0.0356,51.582815
6352,201201JC30362,-0.008051,51.559239
6353,201201JC30363,0.014897,51.572516
6354,201201JC30364,-0.012976,51.57533
6355,201201JC30367,-0.01913,51.583168
6356,201201JC30368,-0.02992,51.583979
6358,201201JC30370,-0.016573,51.602099
6359,201201JC30371,-0.008565,51.626694
6360,201201JC30372,-0.028673,51.589443
6361,201201JC30373,-0.012265,51.637907
6362,201201JC30374,-0.027915,51.616948
6363,201201JC30375,0.002847,51.580726
6364,201201JC30376,0.015923,51.572858
6365,201201JC30377,-0.017276,51.619107
6366,201201JC30378,-0.044109,51.562814
6367,201201JC30379,-0.020071,51.564838
6368,201201JC30380,-0.00148,51.600494
6369,201201JC30381,-0.00587,51.556324
6370,201201JC30382,0.018307,51.568051
6371,201201JC30383,0.004978,51.553711
6372,201201JC30384,-0.035152,51.566441
6373,201201JC30385,-0.015653,51.596688
6374,201201JC30386,-0.000181,51.564321
6375,201201JC30388,0.00245,51.581542
6377,201201JC30391,-0.002957,51.580016
6378,201201JC30392,-0.006929,51.578285
6379,201201JC30393,0.001566,51.623823
6380,201201JC30394,0.008839,51.559491
6381,201201JC30395,-0.003689,51.579759
6382,201201JC30396,-0.017635,51.590966
6383,201201JC30397,-0.033011,51.599318
6384,201201JC30398,-0.016604,51.60138
6385,201201JC30399,-0.044113,51.562724
6386,201201JC30400,-0.005337,51.555326
6387,201201JC30401,-0.000347,51.560547
6388,201201JC30403,-0.013124,51.634774
6389,201201JC30404,-0.030661,51.61025
6390,201201JC30405,-0.011164,51.600299
6391,201201JC30406,-0.009593,51.560255
6392,201201JC30407,-0.024396,51.621476
6393,201201JC30408,-0.03142,51.572673
6394,201201JC30409,-0.012263,51.558591
6395,201201JC30410,-0.017456,51.614974
6396,201201JC30411,0.002994,51.603745
6397,201201JC30412,-0.01298,51.57524
6398,201201JC30413,-0.008491,51.572286
6399,201201JC30414,-0.004165,51.588669
6400,201201JC30415,-0.030576,51.588846
6401,201201JC30416,-0.040769,51.580114
6402,201201JC30417,-0.005337,51.555326
6403,201201JC30419,0.007552,51.618685
6405,201201JC30421,-0.001989,51.605359
6406,201201JC30423,-0.012843,51.575058
6407,201201JC30424,-0.030576,51.588846
6408,201201JC30425,-0.013913,51.600166
6409,201201JC30426,0.011256,51.555403
6410,201201JC30427,-0.017432,51.61884
6411,201201JC30428,-0.01653,51.603088
6412,201201JC30429,0.01304,51.569671
6413,201201JC30430,-0.012466,51.600231
6414,201201JC30431,-0.020047,51.572032
6415,201201JC30432,-0.029277,51.585497
6416,201201JC30433,0.003157,51.564804
6417,201201JC30434,-0.014775,51.583724
6418,201201JC30435,-0.00579,51.571341
6419,201201JC30436,0.020369,51.555965
6420,201201JC30437,-0.014062,51.563658
6421,201201JC30438,-0.01034,51.566292
6422,201201JC30439,-0.016787,51.600484
6423,201201JC30440,-0.013354,51.636127
6424,201201JC30442,-0.038552,51.598062
6425,201201JC30443,0.00976,51.593468
6426,201201JC30444,-0.007088,51.591147
6427,201201JC30445,-0.029675,51.582986
6428,201201JC30446,0.004984,51.59319
6429,201201JC30447,0.011415,51.594968
6430,201201JC30448,0.009578,51.563165
6431,201201JC30449,-0.004905,51.59156
6433,201201JC30451,-0.035296,51.566443
6434,201201JC30452,-0.030111,51.612939
6435,201201JC30453,-0.010879,51.600204
6436,201201JC30454,-0.029987,51.589106
6437,201201JC30455,-0.008763,51.638657
6438,201201JC30456,-0.035004,51.566528
6439,201201JC30457,0.001156,51.581654
6440,201201JC30458,0.007034,51.597111
6441,201201JC30459,-0.000787,51.560375
6442,201201JC30460,-0.01997,51.600358
6443,201201JC30461,-0.017562,51.60922
6444,201201JC30462,0.010656,51.617013
6445,201201JC30463,-0.015937,51.60011
6446,201201JC30464,0.000719,51.581572
6447,201201JC30465,-0.052756,51.586698
6448,201201JC30466,-0.032206,51.591211
6449,201201JC30467,-0.015366,51.573482
6450,201201JC30468,0.007077,51.558801
6451,201201JC30469,-0.008987,51.567528
6452,201201JC30470,0.005285,51.613148
6453,201201JC30471,-0.018545,51.58001
6454,201201JC30472,-0.03142,51.599382
6455,201201JC30474,-0.013918,51.580202
6456,201201JC30475,-0.015946,51.576729
6457,201201JC30476,-0.041336,51.587048
6458,201201JC30477,-0.028355,51.606794
6459,201201JC30478,-0.023917,51.56931
6460,201201JC30479,-0.035148,51.566531
6461,201201JC30480,-0.021741,51.582852
6462,201201JC30481,0.013781,51.570107
6463,201201JC30482,-0.004464,51.591732
6464,201201JC30483,-0.010442,51.600287
6465,201201JC30484,-0.032836,51.579981
6466,201201JC30486,0.010788,51.570968
6467,201201JC30487,-0.011636,51.572969
6468,201201JC30488,0.000178,51.618541
6469,201201JC30489,-0.037782,51.565676
6470,201201JC30490,-0.029728,51.575073
6471,201201JC30492,-0.021313,51.579428
6472,201201JC30494,-0.021565,51.603532
6473,201201JC30495,0.003511,51.582693
6474,201201JC30497,-0.016787,51.600484
6475,201201JC30498,-0.040178,51.587118
6476,201201JC30499,-0.029427,51.568683
6477,201201JC30501,0.002646,51.628661
6478,201201JC30505,-0.018271,51.592955
6479,201201JC30506,-0.025371,51.582374
6480,201201JC30507,-0.029277,51.585497
6481,201201JC30509,-0.036786,51.598842
6482,201201JC30510,0.001258,51.629944
6483,201201JC30511,-0.024147,51.570662
6484,201201JC30512,-0.011287,51.56442
6485,201201JC30513,-0.030688,51.609621
6486,201201JC30514,-0.017051,51.607683
6487,201201JC30515,-0.013931,51.589824
6488,201201JC30516,0.009524,51.55867
6489,201201JC30518,-0.026931,51.589684
6490,201201JC30520,-0.016074,51.616839
6491,201201JC30521,-0.008405,51.570936
6492,201201JC30523,-0.004521,51.557471
6493,201201JC30524,-0.016392,51.563158
6494,201201JC30525,-0.014679,51.575988
6495,201201JC30526,-0.010442,51.600287
6496,201201JC30527,-0.013724,51.574713
6497,201201JC30529,-0.009463,51.553328
6498,201201JC30530,-0.017815,51.59016
6499,201201JC30532,-0.004612,51.591645
6500,201201JC30533,-0.030724,51.588759
6501,201201JC30534,-0.013652,51.632625
6502,201201JC30535,0.004945,51.575924
6503,201201JC30536,0.013826,51.600502
6504,201201JC30537,0.008083,51.624162
6505,201201JC30538,-0.016615,51.624312
6506,201201JC30539,-0.020347,51.565113
6507,201201JC30540,0.004947,51.631679
6508,201201JC30541,-0.01851,51.580819
6509,201201JC30543,0.010106,51.565314
6510,201201JC30544,-0.025371,51.605665
6511,201201JC30545,-0.004905,51.59156
6512,201201JC30546,-0.00959,51.560344
6513,201201JC30547,-0.017386,51.590063
6514,201201JC30548,-0.004485,51.551715
6515,201201JC30549,-0.008506,51.571927
6516,201201JC30550,-0.014071,51.560151
6517,201201JC30551,0.001697,51.580836
6518,201201JC30552,0.001697,51.580836
6519,201201JC30553,0.009742,51.563612
6520,201201JC30554,-0.008331,51.559424
6521,201201JC30555,-0.003101,51.580018
6522,201201JC30556,-0.029895,51.597917
6523,201201JC30557,-0.027522,51.56937
